leading_item_id,following_item_id,value
AANGBULD,APQGTRMF,135727
AANGBULD,BEZYMBBT,3710080
AANGBULD,DDEXPPXU,135727
AANGBULD,DEWLVASR,339785
AANGBULD,DNMPSKTB,5181631
AANGBULD,EVBVXETX,5131089
AANGBULD,FTSVTTSR,221214
AANGBULD,GKQIJYDH,6115605
AANGBULD,KJNSOAHR,12150666
AANGBULD,LLHREMKS,135727
AANGBULD,LSOIUSXD,241472
AANGBULD,LTOYKIML,364816
AANGBULD,NAQIHUKZ,135727
AANGBULD,NZKBIBNU,290877
AANGBULD,OKMBFVKS,1669200
AANGBULD,OXKURKXR,163457
AANGBULD,UIFPPCLR,135727
AANGBULD,UQYUIVVR,5259882
AANGBULD,VUAFAIYJ,733599
AANGBULD,ZCELVYQU,193109
AANGBULD,ZKENOUDA,339785
AHMDUILJ,APQGTRMF,135727
AHMDUILJ,ATLDMDBO,35463279
AHMDUILJ,BSRMSVTC,275934
AHMDUILJ,BUZIIBYG,17746933
AHMDUILJ,DUCMGGNW,853563
AHMDUILJ,HXYSSRXE,5185280
AHMDUILJ,JERHKLYW,135727
AHMDUILJ,KEUWZRKO,339785
AHMDUILJ,LRVGFDFM,8312843
AHMDUILJ,QRKRBYJL,2387694
AHMDUILJ,RAWUKQMJ,3573466
AHMDUILJ,SAHWCZNH,1834921
AHMDUILJ,UXSPKBJR,453260
AHMDUILJ,WPQXWHYO,11903587
AHMDUILJ,WQMVCOEM,135727
AHMDUILJ,XIIEJNEE,135727
AHMDUILJ,YSYHGLQK,135727
APQGTRMF,ATLDMDBO,35463279
APQGTRMF,AXULOHBQ,135727
APQGTRMF,BEZYMBBT,3710080
APQGTRMF,BSRMSVTC,275934
APQGTRMF,BTMOEMEP,19855238
APQGTRMF,DBWLZWNK,214466
APQGTRMF,DEWLVASR,339785
APQGTRMF,DJBLNPNC,135727
APQGTRMF,DNMPSKTB,5181631
APQGTRMF,DUCMGGNW,853563
APQGTRMF,FDXPMYGF,135727
APQGTRMF,FQCLOEXA,2030619
APQGTRMF,GYHKIVQT,18102200
APQGTRMF,HXYSSRXE,5185280
APQGTRMF,JPBRUTWP,5360496
APQGTRMF,KJNSOAHR,12150666
APQGTRMF,MBSBZBXA,5509852
APQGTRMF,OGAFEHLU,135727
APQGTRMF,OKMBFVKS,1669200
APQGTRMF,OXKURKXR,163457
APQGTRMF,QRKRBYJL,2387694
APQGTRMF,QVLMOEYE,1286201
APQGTRMF,RAWUKQMJ,3573466
APQGTRMF,RCBZUSIM,135727
APQGTRMF,ROACSLMG,2030619
APQGTRMF,SDWAYPIK,5266533
APQGTRMF,UIFPPCLR,135727
APQGTRMF,VMAQSTJE,135727
APQGTRMF,WBLJNPZQ,219885
APQGTRMF,WHPUAOID,135727
APQGTRMF,XUOIQPFL,2908793
APQGTRMF,YSYHGLQK,135727
APQGTRMF,ZGJXVMNI,2908793
ATLDMDBO,APQGTRMF,135727
ATLDMDBO,AXULOHBQ,135727
ATLDMDBO,BEZYMBBT,3710080
ATLDMDBO,BJALXPFS,178602
ATLDMDBO,BLANHGYY,135727
ATLDMDBO,BTMOEMEP,19855238
ATLDMDBO,DBWLZWNK,214466
ATLDMDBO,DEWLVASR,339785
ATLDMDBO,DJBLNPNC,135727
ATLDMDBO,DNMPSKTB,5181631
ATLDMDBO,EVBVXETX,5131089
ATLDMDBO,FDXPMYGF,135727
ATLDMDBO,FQCLOEXA,2030619
ATLDMDBO,GYHKIVQT,18102200
ATLDMDBO,HXYSSRXE,5185280
ATLDMDBO,IGDVVKUD,135727
ATLDMDBO,JERHKLYW,135727
ATLDMDBO,JPBRUTWP,5360496
ATLDMDBO,LPHPPJUG,1269622
ATLDMDBO,LRVGFDFM,8312843
ATLDMDBO,OGAFEHLU,135727
ATLDMDBO,OKMBFVKS,1669200
ATLDMDBO,OXKURKXR,163457
ATLDMDBO,QRKRBYJL,2387694
ATLDMDBO,QVLMOEYE,1286201
ATLDMDBO,RAWUKQMJ,3573466
ATLDMDBO,RCBZUSIM,135727
ATLDMDBO,SDWAYPIK,5266533
ATLDMDBO,UGEQLMXM,266994
ATLDMDBO,UIFPPCLR,135727
ATLDMDBO,UXSPKBJR,453260
ATLDMDBO,VBYCLTYZ,298336
ATLDMDBO,XIIEJNEE,135727
ATLDMDBO,XUOIQPFL,2908793
ATLDMDBO,ZGJXVMNI,2908793
ATLDMDBO,ZKENOUDA,339785
AXULOHBQ,BJALXPFS,178602
AXULOHBQ,BLANHGYY,135727
AXULOHBQ,BSRMSVTC,275934
AXULOHBQ,DNMPSKTB,5181631
AXULOHBQ,EVBVXETX,5131089
AXULOHBQ,FDXPMYGF,135727
AXULOHBQ,FQCLOEXA,2030619
AXULOHBQ,HCDTGMST,135727
AXULOHBQ,HXYSSRXE,5185280
AXULOHBQ,KEUWZRKO,339785
AXULOHBQ,LPHPPJUG,1269622
AXULOHBQ,LUENUFGA,3502102
AXULOHBQ,NZKBIBNU,290877
AXULOHBQ,OGAFEHLU,135727
AXULOHBQ,PYZMVUWD,135727
AXULOHBQ,RJGPVEXX,545612
AXULOHBQ,SAHWCZNH,1834921
AXULOHBQ,SUOYXCHP,135727
AXULOHBQ,UXSPKBJR,453260
AXULOHBQ,VMAQSTJE,135727
AXULOHBQ,WBLJNPZQ,219885
AXULOHBQ,WPQXWHYO,11903587
AXULOHBQ,WQMVCOEM,135727
AXULOHBQ,XIFHSOWQ,135727
AXULOHBQ,XUOIQPFL,2908793
AXULOHBQ,ZGJXVMNI,2908793
BEZYMBBT,AHMDUILJ,166103
BEZYMBBT,APQGTRMF,135727
BEZYMBBT,ATLDMDBO,35463279
BEZYMBBT,DBWLZWNK,214466
BEZYMBBT,ELQGMQWE,545612
BEZYMBBT,FITUEHWN,142474
BEZYMBBT,GYHKIVQT,18102200
BEZYMBBT,HXYSSRXE,5185280
BEZYMBBT,IGDVVKUD,135727
BEZYMBBT,JPBRUTWP,5360496
BEZYMBBT,KJNSOAHR,12150666
BEZYMBBT,OJIFIHMZ,2980006
BEZYMBBT,OKMBFVKS,1669200
BEZYMBBT,OXKURKXR,163457
BEZYMBBT,QRKRBYJL,2387694
BEZYMBBT,QVLMOEYE,1286201
BEZYMBBT,RAWUKQMJ,3573466
BEZYMBBT,RCBZUSIM,135727
BEZYMBBT,RJGPVEXX,545612
BEZYMBBT,SDWAYPIK,5266533
BEZYMBBT,STZDBITS,6146707
BEZYMBBT,UIFPPCLR,135727
BEZYMBBT,WBLJNPZQ,219885
BEZYMBBT,XMKRPGLB,1108349
BEZYMBBT,YSYHGLQK,135727
BEZYMBBT,ZKENOUDA,339785
BJALXPFS,BSRMSVTC,275934
BJALXPFS,DNMPSKTB,5181631
BJALXPFS,GYHKIVQT,18102200
BJALXPFS,KEUWZRKO,339785
BJALXPFS,OGAFEHLU,135727
BJALXPFS,QRKRBYJL,2387694
BJALXPFS,QVLMOEYE,1286201
BJALXPFS,RCBZUSIM,135727
BJALXPFS,RJGPVEXX,545612
BJALXPFS,SDWAYPIK,5266533
BJALXPFS,SNHYOVBM,366521
BJALXPFS,UGEQLMXM,266994
BJALXPFS,VMAQSTJE,135727
BJALXPFS,WBLJNPZQ,219885
BLANHGYY,AXULOHBQ,135727
BLANHGYY,BJALXPFS,178602
BLANHGYY,BSRMSVTC,275934
BLANHGYY,CCLHWFWF,19561610
BLANHGYY,DNMPSKTB,5181631
BLANHGYY,EVBVXETX,5131089
BLANHGYY,FCYBOAXC,112382433
BLANHGYY,FDXPMYGF,135727
BLANHGYY,FITUEHWN,142474
BLANHGYY,FQCLOEXA,2030619
BLANHGYY,HCDTGMST,135727
BLANHGYY,HXYSSRXE,5185280
BLANHGYY,JBVHSUWY,339785
BLANHGYY,KEUWZRKO,339785
BLANHGYY,LPHPPJUG,1269622
BLANHGYY,LRVGFDFM,8312843
BLANHGYY,OGAFEHLU,135727
BLANHGYY,PYZMVUWD,135727
BLANHGYY,RAWUKQMJ,3573466
BLANHGYY,SAHWCZNH,1834921
BLANHGYY,SUOYXCHP,135727
BLANHGYY,TGOELCAG,285065
BLANHGYY,UQYUIVVR,5259882
BLANHGYY,VMAQSTJE,135727
BLANHGYY,WBLJNPZQ,219885
BLANHGYY,WPQXWHYO,11903587
BLANHGYY,WQMVCOEM,135727
BLANHGYY,XUOIQPFL,2908793
BSRMSVTC,BEZYMBBT,3710080
BSRMSVTC,BUZIIBYG,17746933
BSRMSVTC,EVBVXETX,5131089
BSRMSVTC,FCYBOAXC,112382433
BSRMSVTC,FITUEHWN,142474
BSRMSVTC,HCDTGMST,135727
BSRMSVTC,JBVHSUWY,339785
BSRMSVTC,JPBRUTWP,5360496
BSRMSVTC,KEUWZRKO,339785
BSRMSVTC,LSOIUSXD,241472
BSRMSVTC,LUENUFGA,3502102
BSRMSVTC,OGAFEHLU,135727
BSRMSVTC,OKMBFVKS,1669200
BSRMSVTC,PYZMVUWD,135727
BSRMSVTC,QJQJSWFU,172851
BSRMSVTC,RJGPVEXX,545612
BSRMSVTC,ROACSLMG,2030619
BSRMSVTC,STZDBITS,6146707
BSRMSVTC,TGOELCAG,285065
BSRMSVTC,UIFPPCLR,135727
BSRMSVTC,VMAQSTJE,135727
BSRMSVTC,WPQXWHYO,11903587
BSRMSVTC,XIFHSOWQ,135727
BSRMSVTC,XUOIQPFL,2908793
BTMOEMEP,APQGTRMF,135727
BTMOEMEP,ATLDMDBO,35463279
BTMOEMEP,AXULOHBQ,135727
BTMOEMEP,BLANHGYY,135727
BTMOEMEP,BSRMSVTC,275934
BTMOEMEP,DBWLZWNK,214466
BTMOEMEP,DNMPSKTB,5181631
BTMOEMEP,FDXPMYGF,135727
BTMOEMEP,FRHNWLNI,1019808
BTMOEMEP,GYHKIVQT,18102200
BTMOEMEP,HXYSSRXE,5185280
BTMOEMEP,IGDVVKUD,135727
BTMOEMEP,JBVHSUWY,339785
BTMOEMEP,JERHKLYW,135727
BTMOEMEP,JPBRUTWP,5360496
BTMOEMEP,KJNSOAHR,12150666
BTMOEMEP,LPHPPJUG,1269622
BTMOEMEP,LRVGFDFM,8312843
BTMOEMEP,OGAFEHLU,135727
BTMOEMEP,OKMBFVKS,1669200
BTMOEMEP,OXKURKXR,163457
BTMOEMEP,QRKRBYJL,2387694
BTMOEMEP,QVLMOEYE,1286201
BTMOEMEP,RAWUKQMJ,3573466
BTMOEMEP,RCBZUSIM,135727
BTMOEMEP,RJGPVEXX,545612
BTMOEMEP,SDWAYPIK,5266533
BTMOEMEP,UGEQLMXM,266994
BTMOEMEP,UXSPKBJR,453260
BTMOEMEP,VBYCLTYZ,298336
BTMOEMEP,WBLJNPZQ,219885
BTMOEMEP,WQMVCOEM,135727
BTMOEMEP,XIIEJNEE,135727
BTMOEMEP,XUOIQPFL,2908793
BUZIIBYG,BJALXPFS,178602
BUZIIBYG,BTMOEMEP,19855238
BUZIIBYG,DJBLNPNC,135727
BUZIIBYG,FDXPMYGF,135727
BUZIIBYG,FRHNWLNI,1019808
BUZIIBYG,FWUCPMMW,135727
BUZIIBYG,KAGJCHMR,135727
BUZIIBYG,KEUWZRKO,339785
BUZIIBYG,RJGPVEXX,545612
BUZIIBYG,SAHWCZNH,1834921
BUZIIBYG,TGOELCAG,285065
BUZIIBYG,UXSPKBJR,453260
BUZIIBYG,WPQXWHYO,11903587
BUZIIBYG,XMKRPGLB,1108349
CCLHWFWF,DBWLZWNK,214466
CCLHWFWF,DEWLVASR,339785
CCLHWFWF,DUCMGGNW,853563
CCLHWFWF,FCYBOAXC,112382433
CCLHWFWF,FITUEHWN,142474
CCLHWFWF,FQCLOEXA,2030619
CCLHWFWF,FWUCPMMW,135727
CCLHWFWF,HCDTGMST,135727
CCLHWFWF,JPBRUTWP,5360496
CCLHWFWF,LRVGFDFM,8312843
CCLHWFWF,LSOIUSXD,241472
CCLHWFWF,LTOYKIML,364816
CCLHWFWF,NZKBIBNU,290877
CCLHWFWF,OGAFEHLU,135727
CCLHWFWF,STZDBITS,6146707
CCLHWFWF,SUOYXCHP,135727
CCLHWFWF,VBYCLTYZ,298336
CCLHWFWF,VUAFAIYJ,733599
CCLHWFWF,VWMBASNE,208955
CCLHWFWF,WHPUAOID,135727
DBWLZWNK,APQGTRMF,135727
DBWLZWNK,ATLDMDBO,35463279
DBWLZWNK,AXULOHBQ,135727
DBWLZWNK,BEZYMBBT,3710080
DBWLZWNK,BTMOEMEP,19855238
DBWLZWNK,ELQGMQWE,545612
DBWLZWNK,FRHNWLNI,1019808
DBWLZWNK,FWUCPMMW,135727
DBWLZWNK,GYHKIVQT,18102200
DBWLZWNK,IGDVVKUD,135727
DBWLZWNK,JBVHSUWY,339785
DBWLZWNK,JPBRUTWP,5360496
DBWLZWNK,KJNSOAHR,12150666
DBWLZWNK,LPHPPJUG,1269622
DBWLZWNK,LRVGFDFM,8312843
DBWLZWNK,NZKBIBNU,290877
DBWLZWNK,OKMBFVKS,1669200
DBWLZWNK,QRKRBYJL,2387694
DBWLZWNK,QVLMOEYE,1286201
DBWLZWNK,RCBZUSIM,135727
DBWLZWNK,ROACSLMG,2030619
DBWLZWNK,UXSPKBJR,453260
DBWLZWNK,VBYCLTYZ,298336
DBWLZWNK,WHPUAOID,135727
DBWLZWNK,XMKRPGLB,1108349
DDEXPPXU,DEWLVASR,339785
DDEXPPXU,FTSVTTSR,221214
DDEXPPXU,JERHKLYW,135727
DDEXPPXU,NZKBIBNU,290877
DDEXPPXU,OJIFIHMZ,2980006
DDEXPPXU,QJQJSWFU,172851
DDEXPPXU,ZKENOUDA,339785
DEWLVASR,APQGTRMF,135727
DEWLVASR,BEZYMBBT,3710080
DEWLVASR,DNMPSKTB,5181631
DEWLVASR,DUCMGGNW,853563
DEWLVASR,ELQGMQWE,545612
DEWLVASR,FITUEHWN,142474
DEWLVASR,FTSVTTSR,221214
DEWLVASR,GYHKIVQT,18102200
DEWLVASR,JBVHSUWY,339785
DEWLVASR,JPBRUTWP,5360496
DEWLVASR,KJNSOAHR,12150666
DEWLVASR,LLHREMKS,135727
DEWLVASR,OGAFEHLU,135727
DEWLVASR,OKMBFVKS,1669200
DEWLVASR,QVLMOEYE,1286201
DEWLVASR,RAWUKQMJ,3573466
DEWLVASR,SDWAYPIK,5266533
DEWLVASR,UIFPPCLR,135727
DEWLVASR,VMAQSTJE,135727
DEWLVASR,WPQXWHYO,11903587
DEWLVASR,ZCELVYQU,193109
DEWLVASR,ZGJXVMNI,2908793
DEWLVASR,ZKENOUDA,339785
DEWLVASR,ZXERAXWP,135727
DJBLNPNC,AXULOHBQ,135727
DJBLNPNC,BJALXPFS,178602
DJBLNPNC,BLANHGYY,135727
DJBLNPNC,BSRMSVTC,275934
DJBLNPNC,DNMPSKTB,5181631
DJBLNPNC,FDXPMYGF,135727
DJBLNPNC,FRHNWLNI,1019808
DJBLNPNC,HXYSSRXE,5185280
DJBLNPNC,MBSBZBXA,5509852
DJBLNPNC,ROACSLMG,2030619
DJBLNPNC,SUOYXCHP,135727
DJBLNPNC,UQYUIVVR,5259882
DJBLNPNC,UXSPKBJR,453260
DJBLNPNC,WBLJNPZQ,219885
DJBLNPNC,WHPUAOID,135727
DJBLNPNC,WQMVCOEM,135727
DNMPSKTB,AANGBULD,339785
DNMPSKTB,APQGTRMF,135727
DNMPSKTB,ATLDMDBO,35463279
DNMPSKTB,AXULOHBQ,135727
DNMPSKTB,BEZYMBBT,3710080
DNMPSKTB,BSRMSVTC,275934
DNMPSKTB,DBWLZWNK,214466
DNMPSKTB,DEWLVASR,339785
DNMPSKTB,ELQGMQWE,545612
DNMPSKTB,EVBVXETX,5131089
DNMPSKTB,FQCLOEXA,2030619
DNMPSKTB,GYHKIVQT,18102200
DNMPSKTB,HXYSSRXE,5185280
DNMPSKTB,IGDVVKUD,135727
DNMPSKTB,JBVHSUWY,339785
DNMPSKTB,JPBRUTWP,5360496
DNMPSKTB,KJNSOAHR,12150666
DNMPSKTB,LPHPPJUG,1269622
DNMPSKTB,LRVGFDFM,8312843
DNMPSKTB,MBSBZBXA,5509852
DNMPSKTB,OGAFEHLU,135727
DNMPSKTB,OKMBFVKS,1669200
DNMPSKTB,OXKURKXR,163457
DNMPSKTB,PYZMVUWD,135727
DNMPSKTB,QJQJSWFU,172851
DNMPSKTB,QRKRBYJL,2387694
DNMPSKTB,QVLMOEYE,1286201
DNMPSKTB,RAWUKQMJ,3573466
DNMPSKTB,RCBZUSIM,135727
DNMPSKTB,RJGPVEXX,545612
DNMPSKTB,SDWAYPIK,5266533
DNMPSKTB,UGEQLMXM,266994
DNMPSKTB,UIFPPCLR,135727
DNMPSKTB,VBYCLTYZ,298336
DNMPSKTB,VMAQSTJE,135727
DNMPSKTB,VWMBASNE,208955
DNMPSKTB,XIFHSOWQ,135727
DNMPSKTB,XIIEJNEE,135727
DNMPSKTB,XUOIQPFL,2908793
DNMPSKTB,ZGJXVMNI,2908793
DNMPSKTB,ZKENOUDA,339785
DUCMGGNW,BLANHGYY,135727
DUCMGGNW,BUZIIBYG,17746933
DUCMGGNW,DJBLNPNC,135727
DUCMGGNW,OGAFEHLU,135727
DUCMGGNW,UXSPKBJR,453260
ELQGMQWE,AANGBULD,339785
ELQGMQWE,BEZYMBBT,3710080
ELQGMQWE,CCLHWFWF,19561610
ELQGMQWE,DEWLVASR,339785
ELQGMQWE,FITUEHWN,142474
ELQGMQWE,FQCLOEXA,2030619
ELQGMQWE,FTSVTTSR,221214
ELQGMQWE,FWUCPMMW,135727
ELQGMQWE,GYHKIVQT,18102200
ELQGMQWE,HXYSSRXE,5185280
ELQGMQWE,JSLXRQOK,135727
ELQGMQWE,KEUWZRKO,339785
ELQGMQWE,KJNSOAHR,12150666
ELQGMQWE,LLHREMKS,135727
ELQGMQWE,NAQIHUKZ,135727
ELQGMQWE,OKMBFVKS,1669200
ELQGMQWE,SAHWCZNH,1834921
ELQGMQWE,SDWAYPIK,5266533
ELQGMQWE,UIFPPCLR,135727
ELQGMQWE,WBLJNPZQ,219885
ELQGMQWE,XIIEJNEE,135727
ELQGMQWE,XUOIQPFL,2908793
ELQGMQWE,ZKENOUDA,339785
ELQGMQWE,ZXERAXWP,135727
EVBVXETX,ATLDMDBO,35463279
EVBVXETX,AXULOHBQ,135727
EVBVXETX,BJALXPFS,178602
EVBVXETX,BLANHGYY,135727
EVBVXETX,BTMOEMEP,19855238
EVBVXETX,BUZIIBYG,17746933
EVBVXETX,DJBLNPNC,135727
EVBVXETX,FDXPMYGF,135727
EVBVXETX,FQCLOEXA,2030619
EVBVXETX,FRHNWLNI,1019808
EVBVXETX,IGDVVKUD,135727
EVBVXETX,KEUWZRKO,339785
EVBVXETX,KJNSOAHR,12150666
EVBVXETX,LUENUFGA,3502102
EVBVXETX,MIRCVAMV,142474
EVBVXETX,NZKBIBNU,290877
EVBVXETX,QRKRBYJL,2387694
EVBVXETX,RCBZUSIM,135727
EVBVXETX,SAHWCZNH,1834921
EVBVXETX,UXSPKBJR,453260
EVBVXETX,WPQXWHYO,11903587
EVBVXETX,WQMVCOEM,135727
EVBVXETX,XIFHSOWQ,135727
EVBVXETX,XIIEJNEE,135727
EVBVXETX,XIPPENFQ,156709
EVBVXETX,ZCELVYQU,193109
FCYBOAXC,BSRMSVTC,275934
FCYBOAXC,FRHNWLNI,1019808
FCYBOAXC,FWUCPMMW,135727
FCYBOAXC,LUENUFGA,3502102
FCYBOAXC,QKXNTIIB,2781358
FCYBOAXC,UQYUIVVR,5259882
FCYBOAXC,VUAFAIYJ,733599
FCYBOAXC,WBLJNPZQ,219885
FCYBOAXC,XUOIQPFL,2908793
FDXPMYGF,BSRMSVTC,275934
FDXPMYGF,CCLHWFWF,19561610
FDXPMYGF,DUCMGGNW,853563
FDXPMYGF,FITUEHWN,142474
FDXPMYGF,HCDTGMST,135727
FDXPMYGF,HXYSSRXE,5185280
FDXPMYGF,JERHKLYW,135727
FDXPMYGF,KEUWZRKO,339785
FDXPMYGF,LUENUFGA,3502102
FDXPMYGF,MBSBZBXA,5509852
FDXPMYGF,OGAFEHLU,135727
FDXPMYGF,PYZMVUWD,135727
FDXPMYGF,SAHWCZNH,1834921
FDXPMYGF,SUOYXCHP,135727
FDXPMYGF,TGOELCAG,285065
FDXPMYGF,VMAQSTJE,135727
FDXPMYGF,WBLJNPZQ,219885
FDXPMYGF,WPQXWHYO,11903587
FDXPMYGF,WQMVCOEM,135727
FDXPMYGF,XIFHSOWQ,135727
FITUEHWN,BEZYMBBT,3710080
FITUEHWN,DEWLVASR,339785
FITUEHWN,KJNSOAHR,12150666
FITUEHWN,LUENUFGA,3502102
FITUEHWN,RCBZUSIM,135727
FITUEHWN,SAAYMURU,135727
FITUEHWN,STZDBITS,6146707
FITUEHWN,UGEQLMXM,266994
FQCLOEXA,AXULOHBQ,135727
FQCLOEXA,BSRMSVTC,275934
