leading_item_id,following_item_id,value
AANGBULD,APQGTRMF,88775
AANGBULD,BEZYMBBT,3437050
AANGBULD,DDEXPPXU,14843
AANGBULD,DEWLVASR,345980
AANGBULD,DNMPSKTB,4773137
AANGBULD,EVBVXETX,5415028
AANGBULD,FTSVTTSR,173806
AANGBULD,GKQIJYDH,6582684
AANGBULD,KJNSOAHR,12233409
AANGBULD,LLHREMKS,52158
AANGBULD,LSOIUSXD,166045
AANGBULD,LTOYKIML,489346
AANGBULD,NAQIHUKZ,13227
AANGBULD,NZKBIBNU,295958
AANGBULD,OKMBFVKS,1933264
AANGBULD,OXKURKXR,127604
AANGBULD,UIFPPCLR,110904
AANGBULD,UQYUIVVR,5011361
AANGBULD,VUAFAIYJ,621933
AANGBULD,ZCELVYQU,196108
AANGBULD,ZKENOUDA,357671
AHMDUILJ,APQGTRMF,110722
AHMDUILJ,ATLDMDBO,36691572
AHMDUILJ,BSRMSVTC,214205
AHMDUILJ,BUZIIBYG,17248560
AHMDUILJ,DUCMGGNW,816359
AHMDUILJ,HXYSSRXE,5184484
AHMDUILJ,JERHKLYW,10115
AHMDUILJ,KEUWZRKO,330549
AHMDUILJ,LRVGFDFM,8032701
AHMDUILJ,QRKRBYJL,3226994
AHMDUILJ,RAWUKQMJ,4123304
AHMDUILJ,SAHWCZNH,2409984
AHMDUILJ,UXSPKBJR,434833
AHMDUILJ,WPQXWHYO,10323044
AHMDUILJ,WQMVCOEM,112833
AHMDUILJ,XIIEJNEE,75934
AHMDUILJ,YSYHGLQK,9246
APQGTRMF,ATLDMDBO,37094736
APQGTRMF,AXULOHBQ,82769
APQGTRMF,BEZYMBBT,3452447
APQGTRMF,BSRMSVTC,198192
APQGTRMF,BTMOEMEP,19086563
APQGTRMF,DBWLZWNK,291471
APQGTRMF,DEWLVASR,379420
APQGTRMF,DJBLNPNC,11881
APQGTRMF,DNMPSKTB,4955243
APQGTRMF,DUCMGGNW,835024
APQGTRMF,FDXPMYGF,17934
APQGTRMF,FQCLOEXA,2173467
APQGTRMF,GYHKIVQT,24248870
APQGTRMF,HXYSSRXE,5264492
APQGTRMF,JPBRUTWP,5476546
APQGTRMF,KJNSOAHR,12810735
APQGTRMF,MBSBZBXA,4518164
APQGTRMF,OGAFEHLU,26064
APQGTRMF,OKMBFVKS,1910646
APQGTRMF,OXKURKXR,120568
APQGTRMF,QRKRBYJL,3172264
APQGTRMF,QVLMOEYE,1259007
APQGTRMF,RAWUKQMJ,4104481
APQGTRMF,RCBZUSIM,19293
APQGTRMF,ROACSLMG,2069509
APQGTRMF,SDWAYPIK,5505121
APQGTRMF,UIFPPCLR,102811
APQGTRMF,VMAQSTJE,41485
APQGTRMF,WBLJNPZQ,153842
APQGTRMF,WHPUAOID,68365
APQGTRMF,XUOIQPFL,2873485
APQGTRMF,YSYHGLQK,12220
APQGTRMF,ZGJXVMNI,2634418
ATLDMDBO,APQGTRMF,105052
ATLDMDBO,AXULOHBQ,78691
ATLDMDBO,BEZYMBBT,3449251
ATLDMDBO,BJALXPFS,148379
ATLDMDBO,BLANHGYY,23388
ATLDMDBO,BTMOEMEP,18281722
ATLDMDBO,DBWLZWNK,294958
ATLDMDBO,DEWLVASR,365086
ATLDMDBO,DJBLNPNC,8164
ATLDMDBO,DNMPSKTB,4881926
ATLDMDBO,EVBVXETX,5346417
ATLDMDBO,FDXPMYGF,10784
ATLDMDBO,FQCLOEXA,2138013
ATLDMDBO,GYHKIVQT,22216700
ATLDMDBO,HXYSSRXE,5271503
ATLDMDBO,IGDVVKUD,33120
ATLDMDBO,JERHKLYW,11077
ATLDMDBO,JPBRUTWP,5567712
ATLDMDBO,LPHPPJUG,1296462
ATLDMDBO,LRVGFDFM,7600564
ATLDMDBO,OGAFEHLU,20936
ATLDMDBO,OKMBFVKS,1874258
ATLDMDBO,OXKURKXR,118238
ATLDMDBO,QRKRBYJL,2925097
ATLDMDBO,QVLMOEYE,1240829
ATLDMDBO,RAWUKQMJ,4211744
ATLDMDBO,RCBZUSIM,14424
ATLDMDBO,SDWAYPIK,5597928
ATLDMDBO,UGEQLMXM,186577
ATLDMDBO,UIFPPCLR,113939
ATLDMDBO,UXSPKBJR,439639
ATLDMDBO,VBYCLTYZ,622010
ATLDMDBO,XIIEJNEE,67713
ATLDMDBO,XUOIQPFL,2816210
ATLDMDBO,ZGJXVMNI,2645958
ATLDMDBO,ZKENOUDA,378647
AXULOHBQ,BJALXPFS,141570
AXULOHBQ,BLANHGYY,20981
AXULOHBQ,BSRMSVTC,206484
AXULOHBQ,DNMPSKTB,4842904
AXULOHBQ,EVBVXETX,5253380
AXULOHBQ,FDXPMYGF,15114
AXULOHBQ,FQCLOEXA,2153034
AXULOHBQ,HCDTGMST,97228
AXULOHBQ,HXYSSRXE,5113282
AXULOHBQ,KEUWZRKO,340549
AXULOHBQ,LPHPPJUG,1289644
AXULOHBQ,LUENUFGA,3893564
AXULOHBQ,NZKBIBNU,307401
AXULOHBQ,OGAFEHLU,21959
AXULOHBQ,PYZMVUWD,8299
AXULOHBQ,RJGPVEXX,573633
AXULOHBQ,SAHWCZNH,1800870
AXULOHBQ,SUOYXCHP,21356
AXULOHBQ,UXSPKBJR,485371
AXULOHBQ,VMAQSTJE,43421
AXULOHBQ,WBLJNPZQ,147496
AXULOHBQ,WPQXWHYO,10623347
AXULOHBQ,WQMVCOEM,99522
AXULOHBQ,XIFHSOWQ,72099
AXULOHBQ,XUOIQPFL,2791345
AXULOHBQ,ZGJXVMNI,2591152
BEZYMBBT,AHMDUILJ,134084
BEZYMBBT,APQGTRMF,114286
BEZYMBBT,ATLDMDBO,37106533
BEZYMBBT,DBWLZWNK,292639
BEZYMBBT,ELQGMQWE,588267
BEZYMBBT,FITUEHWN,115320
BEZYMBBT,GYHKIVQT,23632681
BEZYMBBT,HXYSSRXE,5314191
BEZYMBBT,IGDVVKUD,41364
BEZYMBBT,JPBRUTWP,5440133
BEZYMBBT,KJNSOAHR,12171150
BEZYMBBT,OJIFIHMZ,1875002
BEZYMBBT,OKMBFVKS,1919332
BEZYMBBT,OXKURKXR,118911
BEZYMBBT,QRKRBYJL,2999028
BEZYMBBT,QVLMOEYE,1287621
BEZYMBBT,RAWUKQMJ,4144766
BEZYMBBT,RCBZUSIM,14260
BEZYMBBT,RJGPVEXX,585247
BEZYMBBT,SDWAYPIK,5423548
BEZYMBBT,STZDBITS,17273811
BEZYMBBT,UIFPPCLR,104429
BEZYMBBT,WBLJNPZQ,147414
BEZYMBBT,XMKRPGLB,733687
BEZYMBBT,YSYHGLQK,8451
BEZYMBBT,ZKENOUDA,375288
BJALXPFS,BSRMSVTC,203773
BJALXPFS,DNMPSKTB,4898964
BJALXPFS,GYHKIVQT,23847605
BJALXPFS,KEUWZRKO,322853
BJALXPFS,OGAFEHLU,22225
BJALXPFS,QRKRBYJL,3267794
BJALXPFS,QVLMOEYE,1298360
BJALXPFS,RCBZUSIM,17889
BJALXPFS,RJGPVEXX,579645
BJALXPFS,SDWAYPIK,5473865
BJALXPFS,SNHYOVBM,423456
BJALXPFS,UGEQLMXM,179893
BJALXPFS,VMAQSTJE,39881
BJALXPFS,WBLJNPZQ,146141
BLANHGYY,AXULOHBQ,80375
BLANHGYY,BJALXPFS,141658
BLANHGYY,BSRMSVTC,209898
BLANHGYY,CCLHWFWF,19250449
BLANHGYY,DNMPSKTB,4855936
BLANHGYY,EVBVXETX,5319593
BLANHGYY,FCYBOAXC,114092303
BLANHGYY,FDXPMYGF,15355
BLANHGYY,FITUEHWN,103253
BLANHGYY,FQCLOEXA,2178373
BLANHGYY,HCDTGMST,104167
BLANHGYY,HXYSSRXE,5255715
BLANHGYY,JBVHSUWY,387308
BLANHGYY,KEUWZRKO,337706
BLANHGYY,LPHPPJUG,1287260
BLANHGYY,LRVGFDFM,8102744
BLANHGYY,OGAFEHLU,36257
BLANHGYY,PYZMVUWD,9907
BLANHGYY,RAWUKQMJ,4056703
BLANHGYY,SAHWCZNH,2147397
BLANHGYY,SUOYXCHP,16958
BLANHGYY,TGOELCAG,229761
BLANHGYY,UQYUIVVR,5138609
BLANHGYY,VMAQSTJE,43343
BLANHGYY,WBLJNPZQ,146443
BLANHGYY,WPQXWHYO,10528615
BLANHGYY,WQMVCOEM,115626
BLANHGYY,XUOIQPFL,2909517
BSRMSVTC,BEZYMBBT,3510985
BSRMSVTC,BUZIIBYG,17572767
BSRMSVTC,EVBVXETX,5347263
BSRMSVTC,FCYBOAXC,114240456
BSRMSVTC,FITUEHWN,103834
BSRMSVTC,HCDTGMST,98058
BSRMSVTC,JBVHSUWY,380992
BSRMSVTC,JPBRUTWP,5440735
BSRMSVTC,KEUWZRKO,312838
BSRMSVTC,LSOIUSXD,161179
BSRMSVTC,LUENUFGA,3835017
BSRMSVTC,OGAFEHLU,22777
BSRMSVTC,OKMBFVKS,1875438
BSRMSVTC,PYZMVUWD,9940
BSRMSVTC,QJQJSWFU,131282
BSRMSVTC,RJGPVEXX,570760
BSRMSVTC,ROACSLMG,2060009
BSRMSVTC,STZDBITS,18267876
BSRMSVTC,TGOELCAG,225251
BSRMSVTC,UIFPPCLR,105337
BSRMSVTC,VMAQSTJE,40523
BSRMSVTC,WPQXWHYO,10077535
BSRMSVTC,XIFHSOWQ,74737
BSRMSVTC,XUOIQPFL,2758035
BTMOEMEP,APQGTRMF,111193
BTMOEMEP,ATLDMDBO,37437358
BTMOEMEP,AXULOHBQ,81138
BTMOEMEP,BLANHGYY,20658
BTMOEMEP,BSRMSVTC,196716
BTMOEMEP,DBWLZWNK,291515
BTMOEMEP,DNMPSKTB,4830780
BTMOEMEP,FDXPMYGF,11009
BTMOEMEP,FRHNWLNI,990329
BTMOEMEP,GYHKIVQT,22919585
BTMOEMEP,HXYSSRXE,5160448
BTMOEMEP,IGDVVKUD,29822
BTMOEMEP,JBVHSUWY,362627
BTMOEMEP,JERHKLYW,10992
BTMOEMEP,JPBRUTWP,5560900
BTMOEMEP,KJNSOAHR,12167538
BTMOEMEP,LPHPPJUG,1300352
BTMOEMEP,LRVGFDFM,8019122
BTMOEMEP,OGAFEHLU,19167
BTMOEMEP,OKMBFVKS,1913201
BTMOEMEP,OXKURKXR,121883
BTMOEMEP,QRKRBYJL,2890039
BTMOEMEP,QVLMOEYE,1248846
BTMOEMEP,RAWUKQMJ,4216255
BTMOEMEP,RCBZUSIM,15666
BTMOEMEP,RJGPVEXX,587939
BTMOEMEP,SDWAYPIK,5501572
BTMOEMEP,UGEQLMXM,176474
BTMOEMEP,UXSPKBJR,441103
BTMOEMEP,VBYCLTYZ,574896
BTMOEMEP,WBLJNPZQ,149647
BTMOEMEP,WQMVCOEM,100180
BTMOEMEP,XIIEJNEE,68460
BTMOEMEP,XUOIQPFL,2797881
BUZIIBYG,BJALXPFS,145534
BUZIIBYG,BTMOEMEP,18963476
BUZIIBYG,DJBLNPNC,8187
BUZIIBYG,FDXPMYGF,10170
BUZIIBYG,FRHNWLNI,1011606
BUZIIBYG,FWUCPMMW,13361
BUZIIBYG,KAGJCHMR,28552
BUZIIBYG,KEUWZRKO,334249
BUZIIBYG,RJGPVEXX,541195
BUZIIBYG,SAHWCZNH,2548236
BUZIIBYG,TGOELCAG,221053
BUZIIBYG,UXSPKBJR,438428
BUZIIBYG,WPQXWHYO,10519808
BUZIIBYG,XMKRPGLB,705672
CCLHWFWF,DBWLZWNK,296665
CCLHWFWF,DEWLVASR,374814
CCLHWFWF,DUCMGGNW,844468
CCLHWFWF,FCYBOAXC,113952566
CCLHWFWF,FITUEHWN,107868
CCLHWFWF,FQCLOEXA,2147105
CCLHWFWF,FWUCPMMW,13845
CCLHWFWF,HCDTGMST,109761
CCLHWFWF,JPBRUTWP,5468015
CCLHWFWF,LRVGFDFM,7845308
CCLHWFWF,LSOIUSXD,160075
CCLHWFWF,LTOYKIML,489758
CCLHWFWF,NZKBIBNU,313394
CCLHWFWF,OGAFEHLU,22718
CCLHWFWF,STZDBITS,18051456
CCLHWFWF,SUOYXCHP,21571
CCLHWFWF,VBYCLTYZ,547498
CCLHWFWF,VUAFAIYJ,648731
CCLHWFWF,VWMBASNE,152750
CCLHWFWF,WHPUAOID,66838
DBWLZWNK,APQGTRMF,114026
DBWLZWNK,ATLDMDBO,36804134
DBWLZWNK,AXULOHBQ,81420
DBWLZWNK,BEZYMBBT,3417775
DBWLZWNK,BTMOEMEP,19202105
DBWLZWNK,ELQGMQWE,568616
DBWLZWNK,FRHNWLNI,1030518
DBWLZWNK,FWUCPMMW,16850
DBWLZWNK,GYHKIVQT,23873958
DBWLZWNK,IGDVVKUD,32444
DBWLZWNK,JBVHSUWY,383822
DBWLZWNK,JPBRUTWP,5427173
DBWLZWNK,KJNSOAHR,12400106
DBWLZWNK,LPHPPJUG,1305308
DBWLZWNK,LRVGFDFM,7832291
DBWLZWNK,NZKBIBNU,299525
DBWLZWNK,OKMBFVKS,1861205
DBWLZWNK,QRKRBYJL,3203663
DBWLZWNK,QVLMOEYE,1268667
DBWLZWNK,RCBZUSIM,16873
DBWLZWNK,ROACSLMG,2066380
DBWLZWNK,UXSPKBJR,436628
DBWLZWNK,VBYCLTYZ,561034
DBWLZWNK,WHPUAOID,62147
DBWLZWNK,XMKRPGLB,691610
DDEXPPXU,DEWLVASR,354812
DDEXPPXU,FTSVTTSR,174393
DDEXPPXU,JERHKLYW,9505
DDEXPPXU,NZKBIBNU,304020
DDEXPPXU,OJIFIHMZ,1940800
DDEXPPXU,QJQJSWFU,129118
DDEXPPXU,ZKENOUDA,360896
DEWLVASR,APQGTRMF,101079
DEWLVASR,BEZYMBBT,3585222
DEWLVASR,DNMPSKTB,4785584
DEWLVASR,DUCMGGNW,825122
DEWLVASR,ELQGMQWE,555994
DEWLVASR,FITUEHWN,109399
DEWLVASR,FTSVTTSR,181016
DEWLVASR,GYHKIVQT,23564984
DEWLVASR,JBVHSUWY,414451
DEWLVASR,JPBRUTWP,5412026
DEWLVASR,KJNSOAHR,11703577
DEWLVASR,LLHREMKS,52759
DEWLVASR,OGAFEHLU,32943
DEWLVASR,OKMBFVKS,1896172
DEWLVASR,QVLMOEYE,1280697
DEWLVASR,RAWUKQMJ,4141758
DEWLVASR,SDWAYPIK,5500171
DEWLVASR,UIFPPCLR,106931
DEWLVASR,VMAQSTJE,41060
DEWLVASR,WPQXWHYO,10108776
DEWLVASR,ZCELVYQU,200252
DEWLVASR,ZGJXVMNI,2615169
DEWLVASR,ZKENOUDA,370047
DEWLVASR,ZXERAXWP,67394
DJBLNPNC,AXULOHBQ,82506
DJBLNPNC,BJALXPFS,143113
DJBLNPNC,BLANHGYY,31228
DJBLNPNC,BSRMSVTC,206806
DJBLNPNC,DNMPSKTB,4786159
DJBLNPNC,FDXPMYGF,12881
DJBLNPNC,FRHNWLNI,1032519
DJBLNPNC,HXYSSRXE,5139616
DJBLNPNC,MBSBZBXA,4706202
DJBLNPNC,ROACSLMG,2030847
DJBLNPNC,SUOYXCHP,19296
DJBLNPNC,UQYUIVVR,5080151
DJBLNPNC,UXSPKBJR,441062
DJBLNPNC,WBLJNPZQ,153209
DJBLNPNC,WHPUAOID,66905
DJBLNPNC,WQMVCOEM,104052
DNMPSKTB,AANGBULD,454179
DNMPSKTB,APQGTRMF,115551
DNMPSKTB,ATLDMDBO,37442493
DNMPSKTB,AXULOHBQ,78967
DNMPSKTB,BEZYMBBT,3459915
DNMPSKTB,BSRMSVTC,210582
DNMPSKTB,DBWLZWNK,287801
DNMPSKTB,DEWLVASR,369359
DNMPSKTB,ELQGMQWE,581585
DNMPSKTB,EVBVXETX,5279115
DNMPSKTB,FQCLOEXA,2124980
DNMPSKTB,GYHKIVQT,22465838
DNMPSKTB,HXYSSRXE,5160535
DNMPSKTB,IGDVVKUD,28992
DNMPSKTB,JBVHSUWY,376083
DNMPSKTB,JPBRUTWP,5557466
DNMPSKTB,KJNSOAHR,12024601
DNMPSKTB,LPHPPJUG,1307585
DNMPSKTB,LRVGFDFM,7556846
DNMPSKTB,MBSBZBXA,4706528
DNMPSKTB,OGAFEHLU,20621
DNMPSKTB,OKMBFVKS,1932602
DNMPSKTB,OXKURKXR,120409
DNMPSKTB,PYZMVUWD,8895
DNMPSKTB,QJQJSWFU,131726
DNMPSKTB,QRKRBYJL,2910547
DNMPSKTB,QVLMOEYE,1250499
DNMPSKTB,RAWUKQMJ,4208725
DNMPSKTB,RCBZUSIM,15088
DNMPSKTB,RJGPVEXX,578090
DNMPSKTB,SDWAYPIK,5565022
DNMPSKTB,UGEQLMXM,182017
DNMPSKTB,UIFPPCLR,103914
DNMPSKTB,VBYCLTYZ,567727
DNMPSKTB,VMAQSTJE,37970
DNMPSKTB,VWMBASNE,151734
DNMPSKTB,XIFHSOWQ,72123
DNMPSKTB,XIIEJNEE,70982
DNMPSKTB,XUOIQPFL,2892665
DNMPSKTB,ZGJXVMNI,2597712
DNMPSKTB,ZKENOUDA,405978
DUCMGGNW,BLANHGYY,21147
DUCMGGNW,BUZIIBYG,16948496
DUCMGGNW,DJBLNPNC,10804
DUCMGGNW,OGAFEHLU,19889
DUCMGGNW,UXSPKBJR,438892
ELQGMQWE,AANGBULD,483610
ELQGMQWE,BEZYMBBT,3502013
ELQGMQWE,CCLHWFWF,18966816
ELQGMQWE,DEWLVASR,356745
ELQGMQWE,FITUEHWN,110896
ELQGMQWE,FQCLOEXA,2024838
ELQGMQWE,FTSVTTSR,175776
ELQGMQWE,FWUCPMMW,25852
ELQGMQWE,GYHKIVQT,23694884
ELQGMQWE,HXYSSRXE,5132994
ELQGMQWE,JSLXRQOK,12161
ELQGMQWE,KEUWZRKO,321691
ELQGMQWE,KJNSOAHR,11840912
ELQGMQWE,LLHREMKS,54708
ELQGMQWE,NAQIHUKZ,8273
ELQGMQWE,OKMBFVKS,1916532
ELQGMQWE,SAHWCZNH,2510291
ELQGMQWE,SDWAYPIK,5494597
ELQGMQWE,UIFPPCLR,103593
ELQGMQWE,WBLJNPZQ,152193
ELQGMQWE,XIIEJNEE,75412
ELQGMQWE,XUOIQPFL,2709714
ELQGMQWE,ZKENOUDA,358557
ELQGMQWE,ZXERAXWP,60708
EVBVXETX,ATLDMDBO,37127896
EVBVXETX,AXULOHBQ,80754
EVBVXETX,BJALXPFS,144849
EVBVXETX,BLANHGYY,20933
EVBVXETX,BTMOEMEP,19404840
EVBVXETX,BUZIIBYG,17320812
EVBVXETX,DJBLNPNC,9263
EVBVXETX,FDXPMYGF,10931
EVBVXETX,FQCLOEXA,2182170
EVBVXETX,FRHNWLNI,992449
EVBVXETX,IGDVVKUD,34695
EVBVXETX,KEUWZRKO,341636
