leading_item_id,following_item_id,value
AANGBULD,APQGTRMF,140230
AANGBULD,BEZYMBBT,3676269
AANGBULD,DDEXPPXU,5571
AANGBULD,DEWLVASR,307525
AANGBULD,DNMPSKTB,4054375
AANGBULD,EVBVXETX,5586290
AANGBULD,FTSVTTSR,150110
AANGBULD,GKQIJYDH,6077794
AANGBULD,KJNSOAHR,11387633
AANGBULD,LLHREMKS,44783
AANGBULD,LSOIUSXD,226717
AANGBULD,LTOYKIML,346031
AANGBULD,NAQIHUKZ,0
AANGBULD,NZKBIBNU,325497
AANGBULD,OKMBFVKS,1662640
AANGBULD,OXKURKXR,96701
AANGBULD,UIFPPCLR,97863
AANGBULD,UQYUIVVR,4535419
AANGBULD,VUAFAIYJ,444680
AANGBULD,ZCELVYQU,240533
AANGBULD,ZKENOUDA,407703
AHMDUILJ,APQGTRMF,139905
AHMDUILJ,ATLDMDBO,36154919
AHMDUILJ,BSRMSVTC,268531
AHMDUILJ,BUZIIBYG,23656161
AHMDUILJ,DUCMGGNW,530976
AHMDUILJ,HXYSSRXE,5376051
AHMDUILJ,JERHKLYW,5493
AHMDUILJ,KEUWZRKO,286812
AHMDUILJ,LRVGFDFM,9415877
AHMDUILJ,QRKRBYJL,3211063
AHMDUILJ,RAWUKQMJ,4018466
AHMDUILJ,SAHWCZNH,486730
AHMDUILJ,UXSPKBJR,420896
AHMDUILJ,WPQXWHYO,10082412
AHMDUILJ,WQMVCOEM,146310
AHMDUILJ,XIIEJNEE,196433
AHMDUILJ,YSYHGLQK,5722
APQGTRMF,ATLDMDBO,36154919
APQGTRMF,AXULOHBQ,81711
APQGTRMF,BEZYMBBT,3676269
APQGTRMF,BSRMSVTC,268531
APQGTRMF,BTMOEMEP,22880619
APQGTRMF,DBWLZWNK,213439
APQGTRMF,DEWLVASR,308043
APQGTRMF,DJBLNPNC,0
APQGTRMF,DNMPSKTB,4054374
APQGTRMF,DUCMGGNW,530976
APQGTRMF,FDXPMYGF,21842
APQGTRMF,FQCLOEXA,2137821
APQGTRMF,GYHKIVQT,25043183
APQGTRMF,HXYSSRXE,5376051
APQGTRMF,JPBRUTWP,5364750
APQGTRMF,KJNSOAHR,11387977
APQGTRMF,MBSBZBXA,3579667
APQGTRMF,OGAFEHLU,20993
APQGTRMF,OKMBFVKS,1662640
APQGTRMF,OXKURKXR,96701
APQGTRMF,QRKRBYJL,3211683
APQGTRMF,QVLMOEYE,1158889
APQGTRMF,RAWUKQMJ,4018466
APQGTRMF,RCBZUSIM,29052
APQGTRMF,ROACSLMG,1607363
APQGTRMF,SDWAYPIK,5562187
APQGTRMF,UIFPPCLR,97863
APQGTRMF,VMAQSTJE,35678
APQGTRMF,WBLJNPZQ,115090
APQGTRMF,WHPUAOID,84761
APQGTRMF,XUOIQPFL,2203406
APQGTRMF,YSYHGLQK,6597
APQGTRMF,ZGJXVMNI,2469014
ATLDMDBO,APQGTRMF,139905
ATLDMDBO,AXULOHBQ,81711
ATLDMDBO,BEZYMBBT,3676269
ATLDMDBO,BJALXPFS,137849
ATLDMDBO,BLANHGYY,13227
ATLDMDBO,BTMOEMEP,22886568
ATLDMDBO,DBWLZWNK,213439
ATLDMDBO,DEWLVASR,308043
ATLDMDBO,DJBLNPNC,0
ATLDMDBO,DNMPSKTB,4054368
ATLDMDBO,EVBVXETX,5586290
ATLDMDBO,FDXPMYGF,22488
ATLDMDBO,FQCLOEXA,2137821
ATLDMDBO,GYHKIVQT,25027834
ATLDMDBO,HXYSSRXE,5376051
ATLDMDBO,IGDVVKUD,36067
ATLDMDBO,JERHKLYW,5648
ATLDMDBO,JPBRUTWP,5364744
ATLDMDBO,LPHPPJUG,1309612
ATLDMDBO,LRVGFDFM,9415867
ATLDMDBO,OGAFEHLU,20775
ATLDMDBO,OKMBFVKS,1662640
ATLDMDBO,OXKURKXR,96701
ATLDMDBO,QRKRBYJL,3211683
ATLDMDBO,QVLMOEYE,1158889
ATLDMDBO,RAWUKQMJ,4018466
ATLDMDBO,RCBZUSIM,29121
ATLDMDBO,SDWAYPIK,5562187
ATLDMDBO,UGEQLMXM,164932
ATLDMDBO,UIFPPCLR,97863
ATLDMDBO,UXSPKBJR,420896
ATLDMDBO,VBYCLTYZ,337340
ATLDMDBO,XIIEJNEE,196433
ATLDMDBO,XUOIQPFL,2203406
ATLDMDBO,ZGJXVMNI,2469014
ATLDMDBO,ZKENOUDA,408115
AXULOHBQ,BJALXPFS,137849
AXULOHBQ,BLANHGYY,13237
AXULOHBQ,BSRMSVTC,268531
AXULOHBQ,DNMPSKTB,4054368
AXULOHBQ,EVBVXETX,5586290
AXULOHBQ,FDXPMYGF,22464
AXULOHBQ,FQCLOEXA,2137821
AXULOHBQ,HCDTGMST,72414
AXULOHBQ,HXYSSRXE,5376051
AXULOHBQ,KEUWZRKO,286812
AXULOHBQ,LPHPPJUG,1309612
AXULOHBQ,LUENUFGA,4062572
AXULOHBQ,NZKBIBNU,325497
AXULOHBQ,OGAFEHLU,20993
AXULOHBQ,PYZMVUWD,6269
AXULOHBQ,RJGPVEXX,505010
AXULOHBQ,SAHWCZNH,486730
AXULOHBQ,SUOYXCHP,20211
AXULOHBQ,UXSPKBJR,418413
AXULOHBQ,VMAQSTJE,35678
AXULOHBQ,WBLJNPZQ,115090
AXULOHBQ,WPQXWHYO,10096143
AXULOHBQ,WQMVCOEM,146306
AXULOHBQ,XIFHSOWQ,64795
AXULOHBQ,XUOIQPFL,2203406
AXULOHBQ,ZGJXVMNI,2469014
BEZYMBBT,AHMDUILJ,87296
BEZYMBBT,APQGTRMF,139905
BEZYMBBT,ATLDMDBO,36154919
BEZYMBBT,DBWLZWNK,213439
BEZYMBBT,ELQGMQWE,475969
BEZYMBBT,FITUEHWN,123097
BEZYMBBT,GYHKIVQT,25012617
BEZYMBBT,HXYSSRXE,5376051
BEZYMBBT,IGDVVKUD,35629
BEZYMBBT,JPBRUTWP,5364744
BEZYMBBT,KJNSOAHR,11389437
BEZYMBBT,OJIFIHMZ,1514673
BEZYMBBT,OKMBFVKS,1662640
BEZYMBBT,OXKURKXR,96701
BEZYMBBT,QRKRBYJL,3211063
BEZYMBBT,QVLMOEYE,1158889
BEZYMBBT,RAWUKQMJ,4018466
BEZYMBBT,RCBZUSIM,29123
BEZYMBBT,RJGPVEXX,505010
BEZYMBBT,SDWAYPIK,5562187
BEZYMBBT,STZDBITS,16568197
BEZYMBBT,UIFPPCLR,97863
BEZYMBBT,WBLJNPZQ,115090
BEZYMBBT,XMKRPGLB,461911
BEZYMBBT,YSYHGLQK,5441
BEZYMBBT,ZKENOUDA,408115
BJALXPFS,BSRMSVTC,268531
BJALXPFS,DNMPSKTB,4054368
BJALXPFS,GYHKIVQT,25012617
BJALXPFS,KEUWZRKO,286812
BJALXPFS,OGAFEHLU,20854
BJALXPFS,QRKRBYJL,3211683
BJALXPFS,QVLMOEYE,1158889
BJALXPFS,RCBZUSIM,29223
